formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
07/04/2024,7.025012816269307e+07,16434,1414,235111,705900.7394675689
06/04/2024,5.441648685421087e+07,15811,1328,234856,546901.5263471085
05/04/2024,7.021249674602169e+07,17647,1665,272049,705629.585865983
04/04/2024,8.302709981883126e+07,19820,2520,302771,834478.4769175987
03/04/2024,8.521573497758783e+07,18521,1931,258524,856300.7884803672
02/04/2024,1.0198977830783862e+08,19078,2084,318015,1.0452725018269838e+06
01/04/2024,8.772775483541116e+07,19005,2057,336141,908455.3419159792
31/03/2024,7.846547881296942e+07,17880,2036,398387,816469.459323124
30/03/2024,9.684202645196247e+07,18175,2152,305197,996077.8623950826
29/03/2024,7.3192928627529e+07,16789,2120,270662,756154.8501411721
28/03/2024,5.533558218590465e+07,15671,1815,256492,575569.6633381539
27/03/2024,5.667332956738261e+07,15338,1927,232347,589738.7163823261
26/03/2024,1.1779704354845181e+08,16411,2245,261350,1.2249667651997516e+06
25/03/2024,5.631465377674635e+07,14791,1769,229470,593512.3627300054
24/03/2024,3.58667736324614e+07,12464,1420,203845,376504.6344759969
23/03/2024,4.7083954729375586e+07,13367,1644,222141,488592.755024658
22/03/2024,6.621287631556315e+07,15242,1867,243916,685963.5549314764
21/03/2024,1.1973413219855851e+08,17235,2558,218091,1.2491604854830746e+06
20/03/2024,9.900376915524293e+07,15739,2291,181317,1.0265835269433733e+06
19/03/2024,2.178238268553348e+08,18243,3474,186739,2.236733340461867e+06
18/03/2024,5.978549460446033e+08,20187,5085,244076,6.060383783883291e+06
17/03/2024,2.1407794055943236e+08,16953,4127,228236,2.1940747746065753e+06
16/03/2024,1.4964007416983932e+08,16296,3705,251290,1.535046282041838e+06
15/03/2024,1.0172598008940782e+08,16522,4740,279703,1.050342997050753e+06
14/03/2024,7.654317020269574e+07,13289,3497,267253,790589.4239399333
13/03/2024,3.4024344749901935e+07,9868,1701,201876,356637.834575388
12/03/2024,3.068404192306797e+07,9259,1608,195322,318034.3111571506
11/03/2024,2.809834221547335e+07,8953,1887,199234,301453.7120504835
10/03/2024,2.4774603913048584e+07,7626,1671,187207,259521.94180117414
09/03/2024,1.8937006761671025e+07,6135,1147,140065,202535.7317192602
08/03/2024,1.639547263067305e+07,5578,936,122806,172642.03468261095
07/03/2024,1.4066402845907032e+07,5295,905,110380,147298.15966515034
06/03/2024,1.3242837622877564e+07,4953,970,111786,141895.01219491637
05/03/2024,8.493356926866448e+06,3730,467,70198,88768.14055198361
04/03/2024,7.7834466754197385e+06,3730,506,69000,81654.7710516285
03/03/2024,6.69840764879697e+06,3199,425,58564,72867.85230827582
02/03/2024,5.005131461148824e+06,2713,306,50528,52410.25413627301
01/03/2024,3.3528761087405523e+06,2324,236,36020,35121.04248905843
29/02/2024,2.683382110179707e+06,2185,223,35246,28514.439152863746
28/02/2024,2.8451266784450198e+06,2257,207,39283,30377.421049940716
27/02/2024,2.6359792538991207e+06,2081,188,34908,27480.724321230035
26/02/2024,2.2622656488087266e+06,1967,151,33853,23740.12035385323
25/02/2024,2.0159354818059797e+06,1887,180,33089,21284.939405893285
24/02/2024,2.03123758165514e+06,1865,165,33762,21004.4349060259
23/02/2024,2.216542507625246e+06,2037,170,35666,23091.43791455833
22/02/2024,2.097363064215481e+06,2106,179,37354,22044.918166119558
21/02/2024,2.449106441151715e+06,2117,149,42588,25842.932650712304
20/02/2024,2.584925429756707e+06,2255,188,42943,27365.582591463844
19/02/2024,3.7261284684878e+06,2524,240,47067,38878.096383686425
18/02/2024,3.0937556570337904e+06,2215,183,46648,32163.050714491226
17/02/2024,3.57695460101337e+06,2358,239,51507,37121.35651099217
16/02/2024,4.0844287037585936e+06,2595,258,59143,42495.13002797587
15/02/2024,5.577139806167816e+06,2839,285,69041,57559.797855913916
14/02/2024,3.8771821894922154e+06,2496,192,53475,40104.68046825144
13/02/2024,3.912256504927778e+06,2635,243,54101,40426.74964632913
12/02/2024,4.77089813530378e+06,2728,191,59778,49238.34324819453
11/02/2024,3.939290735407624e+06,2577,339,57784,40793.019753475644
10/02/2024,3.5533300315792444e+06,2507,382,55271,37773.38689486742
09/02/2024,2.8253116610010173e+06,2600,327,51444,29234.885212414396
08/02/2024,3.966862051351816e+06,2930,323,61694,41345.985394955074
07/02/2024,4.968700229841401e+06,3259,459,83541,51689.93504082683
06/02/2024,4.703887241990108e+06,3215,423,76573,50204.48712500403
05/02/2024,4.829374718185931e+06,3301,448,78123,50071.25181729981
04/02/2024,6.489936651876522e+06,3458,701,80497,67230.12710365483
03/02/2024,5.545875599158621e+06,3061,465,74815,57649.48713495556
02/02/2024,6.95013530268253e+06,3465,551,87645,72406.21408232405
01/02/2024,1.1532694101606976e+07,3916,847,119427,121751.94493411554
31/01/2024,8.261800529621198e+06,3471,728,79106,87604.4514805591
30/01/2024,6.148252251113584e+06,3097,597,78782,64973.47847422903
29/01/2024,5.839737102440998e+06,3085,678,79073,62176.478534748145
28/01/2024,7.055176389926971e+06,2820,679,82235,75285.7555614229
27/01/2024,4.28273000572896e+06,2395,603,59557,45695.72773407759
26/01/2024,4.386130838038719e+06,2489,539,62910,45648.58103475621
25/01/2024,3.8711856459887214e+06,2448,618,65751,40553.92586464213
24/01/2024,4.1294752324670414e+06,2560,918,69108,42825.04248870494
23/01/2024,2.86098892580898e+06,2451,1407,55824,30265.569144395533
22/01/2024,1.8690760421742876e+06,1671,1293,33238,19751.898638905153
21/01/2024,1.8694819737887494e+06,472,240,14012,19906.784485827226
20/01/2024,886052.6615766064,282,120,8856,9160.816246491388
19/01/2024,428504.143686663,192,104,4720,4599.701041865991
18/01/2024,240218.48758631374,119,109,2258,2505.8585661707016
17/01/2024,2544.3725912053533,10,6,113,25.580977130289998
16/01/2024,744.7165871646998,4,1,58,7.54531186593
15/01/2024,816.3736621166627,4,1,68,8.30132979528
13/01/2024,492.27826716971003,2,0,29,5.059284025590002
12/01/2024,121.31732057784006,4,1,54,1.2240125737799996
11/01/2024,8.121644571920001,4,1,23,0.08197785640000001
10/01/2024,0.9616814460000003,2,1,5,0.009713953999999999
09/01/2024,0.000981981,1,1,1,9.919e-06
08/01/2024,0.000185943828,1,1,2,1.8963e-06
