formattedDay,total_volume_usd,daily_users,numberOfNewUsers,daily_trades,total_fees_usd
11/05/2025,8793186.435106365,4786,152,64582,0
12/05/2025,14037714.140818339,5808,231,82059,0
13/05/2025,21586756.99233949,6161,224,90324,0
14/05/2025,19708544.21956538,5953,198,82423,0
15/05/2025,15451941.989144478,5630,194,75669,0
16/05/2025,10975600.661233068,5161,166,68128,0
17/05/2025,11026657.595070822,4742,145,67840,0
18/05/2025,9710917.58860569,4503,120,61746,0
19/05/2025,8913595.558921251,4555,136,59969,0
20/05/2025,9718866.123016674,4675,149,60826,0
21/05/2025,9733547.25011694,4616,142,61296,0
22/05/2025,11128496.535564853,4962,150,62335,0
23/05/2025,10228719.625702964,4842,174,63171,0
24/05/2025,7433947.332169963,4167,121,52825,0
25/05/2025,8219566.831822873,4094,124,55048,0
26/05/2025,8502486.748714227,4493,131,59154,0
27/05/2025,9200855.51453214,4305,142,53751,0
28/05/2025,7450697.70803609,4222,146,50453,0
29/05/2025,7299152.526242447,4142,131,49997,0
30/05/2025,6730077.909070089,3996,126,52286,0
31/05/2025,6696713.020578715,3790,112,54152,0
01/06/2025,7114466.300587274,3875,105,58368,0
02/06/2025,6897155.661677137,4076,128,57336,0
03/06/2025,7972018.774841107,4385,157,60197,0
04/06/2025,6213665.427370721,3966,154,52061,0
05/06/2025,8560503.07001567,4465,123,65376,0
06/06/2025,6992443.370106796,3898,106,53130,0
07/06/2025,4971094.361004818,3434,108,45037,0
08/06/2025,5067581.578645178,3346,105,44063,0
09/06/2025,7359056.919529398,3869,123,51111,0
10/06/2025,6643155.370843714,4073,135,54185,0
11/06/2025,7304464.036124626,4399,137,53344,0
12/06/2025,7216166.908212498,4218,129,50293,0
13/06/2025,6407771.603009658,4014,115,50316,0
14/06/2025,5809088.503876215,3659,108,48997,0
15/06/2025,6110425.083296175,3751,96,50849,0
16/06/2025,7490557.195741193,4101,130,60599,0
17/06/2025,5469321.976841754,3675,106,44866,0
18/06/2025,4980984.058310507,3482,106,44104,0
19/06/2025,5950729.822278475,3635,127,47013,0
20/06/2025,4885833.627126814,3434,111,44224,0
21/06/2025,4500837.015285969,3248,106,42600,0
22/06/2025,4176536.6678512283,3228,97,43809,0
23/06/2025,4628915.2345831385,3272,100,42467,0
24/06/2025,4927199.673532011,3441,123,42670,0
25/06/2025,6417723.379969331,3822,148,51815,0
26/06/2025,5687741.54088568,3714,118,51741,0
27/06/2025,5704653.309732283,3505,125,49233,0
28/06/2025,5343503.074435343,3239,104,45072,0
29/06/2025,5799272.597606838,3343,109,48953,0
30/06/2025,6800183.947657201,3891,145,55563,0
01/07/2025,6318500.52063711,3733,158,55004,0
02/07/2025,7043995.8839265695,3935,124,56367,0
03/07/2025,7171323.386940243,4081,161,56024,0
04/07/2025,6630784.304830922,3998,127,54809,0
05/07/2025,7815730.728365918,4013,124,58206,0
06/07/2025,7802708.579003394,4233,129,56817,0
07/07/2025,7776830.851914765,4391,224,59559,0
08/07/2025,6571826.74992089,4258,165,53906,0
09/07/2025,6650605.654041595,4363,150,54117,0
10/07/2025,7095985.267716711,4499,159,54532,0
11/07/2025,6786659.926231305,4410,178,50152,0
12/07/2025,393056.7829543285,601,4,2448,0
